
CN7,1GB,16,1,1,12256,21627,30016,33162,3518
CN7,1GB,16,1,2,34866,40109,45876,93848,1892
CN7,1GB,16,1,3,29754,37487,41681,44303,2024
CN7,1GB,16,1,4,26870,34866,40633,43254,2247
CN7,1GB,16,1,5,22938,35390,40633,43254,2032
CN7,1GB,16,1,6,27657,36963,46924,74974,1974
CN7,1GB,16,1,7,22938,34341,40633,52167,1989
CN7,1GB,16,1,8,22676,31327,38011,46400,1879
CN7,1GB,16,1,9,32375,42206,47973,71828,1604
CN7,1GB,16,1,10,31327,44827,51119,56361,1700
CN7,1GB,16,1,11,25035,35390,44303,48497,1858
CN7,1GB,16,1,12,28443,38536,46400,80217,1868
CN7,1GB,16,1,13,31327,40109,54789,59507,1500
CN7,1GB,16,1,14,25822,40109,56361,61604,1520
CN7,1GB,16,1,15,29754,46400,71828,129500,1447
CN7,1GB,16,1,16,32900,50070,81265,137364,1340
CN7,1GB,16,1,17,27657,49021,57410,65274,1383
CN7,1GB,16,1,18,26084,40109,77071,130548,1783
CN7,1GB,16,1,19,33817,41157,72877,101188,1596
CN7,1GB,16,1,20,26870,46924,53216,54789,1678
CN7,1GB,16,1,21,24511,40109,62653,65799,1619
CN7,1GB,16,1,22,39060,48497,53740,58459,1483
CN7,1GB,16,1,23,35390,43254,64750,67634,1413
CN7,1GB,16,1,24,41157,53740,71828,73925,1359
CN7,1GB,16,1,25,32900,55313,69731,72877,1169
CN7,1GB,16,1,26,40633,53740,63701,66847,1400
CN7,1GB,16,1,27,36439,53740,67634,88605,1150
CN7,1GB,16,1,28,32375,40633,54789,58459,1440
CN7,1GB,16,1,29,42206,64750,77071,80217,1168
CN7,1GB,16,1,30,51119,62653,71828,78119,1123
CN7,1GB,16,1,31,32375,46924,58983,63701,1274
CN7,1GB,16,1,32,26084,41157,60556,91751,1510
CN7,1GB,16,1,33,23987,53216,58459,60031,1200
CN7,1GB,16,6,1,132645,158335,175113,179307,1205
CN7,1GB,16,6,2,114820,139461,152044,158335,1104
CN7,1GB,16,6,3,119014,147850,168821,175113,1249
CN7,1GB,16,6,4,110625,132645,147850,168821,1434
CN7,1GB,16,6,5,131597,160433,179307,181404,1168
CN7,1GB,16,6,6,93848,121111,132645,141558,1515
CN7,1GB,16,6,7,74974,100140,120062,126354,2025
CN7,1GB,16,6,8,126354,145753,170918,175113,1263
CN7,1GB,16,6,9,95945,154141,246416,287310,1278
CN7,1GB,16,6,10,64750,74974,84411,99091,2406
CN7,1GB,16,6,11,119014,158335,170918,175113,1300
CN7,1GB,16,6,12,77071,101188,122160,129500,1972
CN7,1GB,16,6,13,69731,91751,124257,128451,2140
CN7,1GB,16,6,14,109577,133694,145753,156238,1452
